Voltage_measured,Current_measured,Temperature_measured,SoC,cycle_number,battery_id,SoH
3.619879010587671,-0.9953215849056285,6.687212194201034,71.875073416387,4,B0047,74.08786893001343
3.589412641772605,-0.9954539677603623,7.24926534462049,66.82298938503034,4,B0047,74.08786893001343
3.564566305806172,-0.9955052319326875,7.757746157807913,61.8955390315583,4,B0047,74.08786893001343
3.5420019270711287,-0.9952524906106117,8.217577938220588,56.97136920902957,4,B0047,74.08786893001343
3.511919403280732,-0.9954816885568512,7.0122080905162205,52.04615829851599,4,B0047,74.08786893001343
3.4781345812089564,-0.9955778157634161,7.218820820956566,47.11685172007496,4,B0047,74.08786893001343
3.4569088207495797,-0.9950976447972943,7.832071755875267,42.18176689137901,4,B0047,74.08786893001343
3.4373632697878462,-0.9953504468867982,8.428952929733288,37.25135512186344,4,B0047,74.08786893001343
3.4148385009051183,-0.995467951273079,8.958912103956772,32.30684436584129,4,B0047,74.08786893001343
3.377401504231534,-0.9957465919357835,8.06211986291837,27.321539012400866,4,B0047,74.08786893001343
3.3176920355966724,-0.9956426720000572,8.094229210868235,22.31915149399025,4,B0047,74.08786893001343
3.266065857589573,-0.9957172836545638,8.895525222544732,17.32724895913453,4,B0047,74.08786893001343
3.2001891350813283,-0.9956424720412251,9.687202646251743,12.340114557259632,4,B0047,74.08786893001343
3.096197005887099,-0.995704331810151,10.48483728709989,7.355660661433075,4,B0047,74.08786893001343
2.8929768775636022,-0.9959494747091154,10.381380861275856,2.37118079467591,4,B0047,74.08786893001343
3.9461702844727387,-0.9010389145446286,5.420385469740806,97.72171404247467,5,B0047,73.26650326234893
3.8326224566919036,-0.9954298402214503,6.7215907335494,92.61137591448485,5,B0047,73.26650326234893
3.777608245642269,-0.9954097183511559,7.669191239096763,87.62020320787356,5,B0047,73.26650326234893
3.721546478632463,-0.9953254087482023,7.456343705023644,82.62519445864243,5,B0047,73.26650326234893
3.6650537360920206,-0.9959288210330935,6.500178730231556,77.62987113113756,5,B0047,73.26650326234893
3.626229077043252,-0.9952660599145344,6.964580753883757,72.63825787649733,5,B0047,73.26650326234893
3.596008689926955,-0.9954867541757754,7.479415177642896,67.64682842116073,5,B0047,73.26650326234893
3.5695102318149003,-0.9952292008610669,7.940368645241532,62.655517579594914,5,B0047,73.26650326234893
3.543050733760822,-0.9953198352984369,7.616069697106534,57.66637180466491,5,B0047,73.26650326234893
3.5041756201492786,-0.9950548196474156,6.794532923036114,52.67880401794737,5,B0047,73.26650326234893
3.4787702995770977,-0.9949041419911733,7.4827563848876295,47.6898352980416,5,B0047,73.26650326234893
3.459392165944292,-0.9950209826527608,8.128388190601529,42.701727856009214,5,B0047,73.26650326234893
3.439197312335368,-0.9949650307341003,8.6627782597897,37.711351349251025,5,B0047,73.26650326234893
3.413091365582308,-0.9955811268775407,8.483552424322141,32.706148959968345,5,B0047,73.26650326234893
3.360093965808514,-0.9957069468265143,7.5783216493719525,27.66142737393677,5,B0047,73.26650326234893
3.315156491731275,-0.9955014236362757,8.42849346861366,22.610013106114177,5,B0047,73.26650326234893
3.2681138754294707,-0.9960512358198764,9.240926981911896,17.550935454390824,5,B0047,73.26650326234893
3.203069167420904,-0.9954406812547247,9.983212757242908,12.496915292944824,5,B0047,73.26650326234893
3.096838313951386,-0.9951300373231087,10.233699330607235,7.450535382157352,5,B0047,73.26650326234893
2.864241085990033,-0.995837468739321,9.634683968398225,2.403640871277584,5,B0047,73.26650326234893
3.9496094437802243,-0.8961573202279214,5.6773743858175205,97.80985113947219,6,B0047,72.35531441860826
3.835060220732239,-0.9956915502932336,6.959776148096074,92.74263149655503,6,B0047,72.35531441860826
3.7787515729798713,-0.9957715380913849,7.579132312902081,87.67321206336678,6,B0047,72.35531441860826
3.708579727574622,-0.9953493493180083,6.193442939284092,82.59958360262951,6,B0047,72.35531441860826
3.657487833455529,-0.9951549831917031,6.628287636951901,77.53150977449134,6,B0047,72.35531441860826
3.6230646586409656,-0.9956555141771585,7.157514916314879,72.46222739327598,6,B0047,72.35531441860826
3.5936705206085997,-0.9953517535100375,7.678892078603044,67.39335094586178,6,B0047,72.35531441860826
3.567042438230461,-0.9951505482575511,8.11582158661418,62.33111813477747,6,B0047,72.35531441860826
3.534925193277336,-0.9953229607596444,6.980547642178787,57.26892955440709,6,B0047,72.35531441860826
3.49608428159949,-0.9949371195542062,6.950171102181888,52.209749522208085,6,B0047,72.35531441860826
3.473120961949088,-0.9948299872635582,7.630817196351082,47.14584476019413,6,B0047,72.35531441860826
3.4537797989658743,-0.9952954713217739,8.270771646137568,42.07748394973292,6,B0047,72.35531441860826
3.4328608207941578,-0.995079761462836,8.789090656682633,37.00892096950423,6,B0047,72.35531441860826
3.405631792399916,-0.9952528288770974,8.62793961368403,31.91631578254003,6,B0047,72.35531441860826
3.349796204182783,-0.9951923401482128,7.694365246052072,26.795942697703026,6,B0047,72.35531441860826
3.3020848210027656,-0.9953350434182726,8.515334418829795,21.78822408728173,6,B0047,72.35531441860826
3.2532083161488075,-0.9955513911656861,9.3004323251399,16.912753053852747,6,B0047,72.35531441860826
3.1872665383514014,-0.9956787668582684,10.033200596365658,12.041621940384552,6,B0047,72.35531441860826
3.084491542465164,-0.9955429136273835,10.754364081340276,7.172551378010787,6,B0047,72.35531441860826
2.8748419914503955,-0.9950205354062833,9.760710545406477,2.3055382023496778,6,B0047,72.35531441860826
3.906652793250012,-0.8955261334819472,5.017809771489757,97.80199335203591,7,B0047,72.20356678430147
3.794229667119287,-0.9953180963467018,6.391399206579819,92.71407849488968,7,B0047,72.20356678430147
3.740235630877758,-0.9951653240787801,7.3497203414522785,87.61976220018717,7,B0047,72.20356678430147
3.693610693569294,-0.995527477268314,7.834448589997544,82.52599056142984,7,B0047,72.20356678430147
3.6544243818645286,-0.9953972493828239,7.50997725883723,77.42816095198593,7,B0047,72.20356678430147
3.6053951629179415,-0.9949997190670441,6.396063227905487,72.33179284283526,7,B0047,72.20356678430147
3.5713350788092564,-0.995264394304882,7.030888804319517,67.24388464833095,7,B0047,72.20356678430147
3.546036059168067,-0.9952013642379283,7.611178091258504,62.15476970147999,7,B0047,72.20356678430147
3.5232105697949523,-0.9947790563886608,8.09404787439436,57.064587474536474,7,B0047,72.20356678430147
3.5012868633755785,-0.9951292679114425,8.27932275225503,51.97636792945799,7,B0047,72.20356678430147
3.464057733991119,-0.9950011472639881,7.028729853995126,46.88720083859387,7,B0047,72.20356678430147
3.4329670028709756,-0.9947887492158465,7.6891777723376205,41.79582758110886,7,B0047,72.20356678430147
3.409995903038228,-0.9948465004814686,8.373691111787164,36.70253535363563,7,B0047,72.20356678430147
3.385571228140062,-0.9952945690305536,8.919859919477002,31.695057454954174,7,B0047,72.20356678430147
3.355306575530316,-0.9952349531189854,9.385150237670956,26.79764862681731,7,B0047,72.20356678430147
3.301281523639118,-0.9957897441883435,8.304772129249319,21.890358267702297,7,B0047,72.20356678430147
3.2306293703061604,-0.9954156619153651,8.813576042372874,16.996344661761686,7,B0047,72.20356678430147
3.1558711258088725,-0.9953950715132419,9.608573743458283,12.10449019650759,7,B0047,72.20356678430147
3.0458178179028423,-0.9952928856911332,10.439348995112121,7.208909506001292,7,B0047,72.20356678430147
2.853199491706911,-0.9956646794297914,11.355887983090634,2.3159749493548794,7,B0047,72.20356678430147
3.9345436458070124,-0.8962428569236691,5.864543729916096,97.77431496332603,8,B0047,71.4667421807471
3.822316371072631,-0.9945364226945514,7.049078577952085,92.6146785614658,8,B0047,71.4667421807471
3.7651964584978046,-0.9954232560162349,7.892783064808685,87.45280828896166,8,B0047,71.4667421807471
3.701473089305362,-0.9951189719436038,6.684440795065164,82.29122600481477,8,B0047,71.4667421807471
3.650559847479589,-0.9951034096103356,6.974859441016362,77.13742008712651,8,B0047,71.4667421807471
3.6156678692608395,-0.9952795489685583,7.409514046844729,71.97928545281044,8,B0047,71.4667421807471
3.58544793607597,-0.9950774761721085,7.813591462818884,66.8161075386176,8,B0047,71.4667421807471
3.5579381971437236,-0.9947141270837699,8.139037308724225,61.65956835805093,8,B0047,71.4667421807471
3.5225738090690006,-0.9952206051469761,6.968728284539966,56.62885206425582,8,B0047,71.4667421807471
3.4909208927679773,-0.9949805921932194,7.442564251384259,51.72985895122543,8,B0047,71.4667421807471
3.469414243270547,-0.9943895663136292,7.990746363843921,46.83501998476331,8,B0047,71.4667421807471
3.449261452835693,-0.9943653210350574,8.473944487262088,41.93333018641539,8,B0047,71.4667421807471
3.427705064419033,-0.9944773803533075,8.859975895327562,37.03427788339825,8,B0047,71.4667421807471
3.3877092062560252,-0.9950508146152328,7.655128965340601,32.11008621288926,8,B0047,71.4667421807471
3.342827720352593,-0.9952821770035043,8.286565371351706,27.148452578938752,8,B0047,71.4667421807471
3.304059281848854,-0.9949229564161964,8.995680430211369,22.18296490686124,8,B0047,71.4667421807471
3.255891007202248,-0.9948410013862992,9.625371030617432,17.221616543138403,8,B0047,71.4667421807471
3.188717300744658,-0.9955365552689,10.219207886038756,12.26196302184604,8,B0047,71.4667421807471
3.0619659393240317,-0.9954578668551043,9.283364121681064,7.306714769408612,8,B0047,71.4667421807471
2.8530487906984696,-0.9952905491657611,10.229035650067898,2.349981510431882,8,B0047,71.4667421807471
3.94213270645177,-0.8961527494566957,5.355259680816757,97.7501704359257,9,B0047,70.8748765501189
3.822443222696105,-0.9950393210758037,6.630348448176756,92.54389276602433,9,B0047,70.8748765501189
3.7640751409308963,-0.9950343054578024,7.589356406304725,87.32839836522469,9,B0047,70.8748765501189
3.70899783181519,-0.9946820482100925,8.129749900079492,82.11522657171903,9,B0047,70.8748765501189
3.6591124982003187,-0.9955598753151241,6.730684432143674,77.03353702712852,9,B0047,70.8748765501189
3.6129947132252713,-0.9955222737181826,6.912032327827292,72.07830409684284,9,B0047,70.8748765501189
3.58158123787166,-0.9955096446520332,7.394035047773159,67.12207778849678,9,B0047,70.8748765501189
3.554790208987819,-0.9946699134094842,7.848555416831536,62.167489478814545,9,B0047,70.8748765501189
3.530381508987776,-0.9950343075586755,8.256609535498553,57.21334406335873,9,B0047,70.8748765501189
3.499974356666291,-0.9949935345115927,7.140858563106998,52.25962007231844,9,B0047,70.8748765501189
3.4606774843143686,-0.994539774829757,7.163047200876979,47.30851648231638,9,B0047,70.8748765501189
3.4377193535730433,-0.9948118340720932,7.852819509838071,42.35909682095085,9,B0047,70.8748765501189
3.4167707619623147,-0.9943123377883231,8.452907284720778,37.40838299850552,9,B0047,70.8748765501189
3.392236144751104,-0.9951780116708216,8.924844533576072,32.4285715624149,9,B0047,70.8748765501189
3.3584073103308647,-0.9955934076316247,8.71757954785627,27.4217323770014,9,B0047,70.8748765501189
3.2933872001801627,-0.9953975130014177,8.048996129773188,22.41153306684464,9,B0047,70.8748765501189
3.23393815852586,-0.9957306382275206,8.93759553202167,17.394764388530177,9,B0047,70.8748765501189
3.1642301567726805,-0.995330151672299,9.7722946753005,12.380008028720544,9,B0047,70.8748765501189
3.057531739978049,-0.9952727029083557,10.508318452657457,7.373046337220949,9,B0047,70.8748765501189
2.8651696431216576,-0.9954193872906492,10.870594687794663,2.3679706494406276,9,B0047,70.8748765501189
3.8936549255437263,-0.8903214736772005,4.88431174120839,97.84071762013278,13,B0047,70.21303646611796
3.7732726004601047,-0.9952820844180872,6.065875091066853,92.80179526242846,13,B0047,70.21303646611796
3.721915980471866,-0.995123711441389,7.106276730856205,87.75317710170621,13,B0047,70.21303646611796
3.6798766974845942,-0.9949418636312355,7.666173654187785,82.70354397536667,13,B0047,70.21303646611796
3.644921120266068,-0.9950607421176659,7.955929690908617,77.65329112090078,13,B0047,70.21303646611796
3.602493442304669,-0.9948243613954796,6.5708743879097895,72.60414605394065,13,B0047,70.21303646611796
3.563933718352472,-0.9953158748734331,7.034097202726606,67.55660024686836,13,B0047,70.21303646611796
3.538731390261781,-0.995164922843837,7.64422872047432,62.51294688568027,13,B0047,70.21303646611796
3.516914521492757,-0.9947552036330278,8.16037331889582,57.467322935705674,13,B0047,70.21303646611796
3.4959744698013977,-0.9945535054072508,8.44347695355497,52.421686961185195,13,B0047,70.21303646611796
3.459456284529668,-0.9943403193385452,7.116872970411859,47.37845886437583,13,B0047,70.21303646611796
3.427812184261248,-0.9944694003264273,7.799946108031243,42.33251936537573,13,B0047,70.21303646611796
3.4057932076512025,-0.9947770954696509,8.454183556583818,37.2849598299438,13,B0047,70.21303646611796
3.3818701016009647,-0.99501758726356,9.026443824713194,32.21058737807469,13,B0047,70.21303646611796
3.3513421693797993,-0.994948073471179,9.274222604953968,27.10613376982478,13,B0047,70.21303646611796
3.29184473132714,-0.9953641769948867,8.458404259450312,21.99674177372934,13,B0047,70.21303646611796
3.2296765519627124,-0.9949639131854129,9.275127124280152,16.898275504944916,13,B0047,70.21303646611796
3.1583908474527096,-0.9947897900848829,9.997154621014014,11.936100543861516,13,B0047,70.21303646611796
3.0531196678150283,-0.9949121897600374,10.751477140252705,7.107759913187618,13,B0047,70.21303646611796
2.86390594392555,-0.9946578050418802,10.63391295448133,2.280543315327092,13,B0047,70.21303646611796
3.9293873908495938,-0.8906531681693824,5.072980781030879,97.83456666256737,14,B0047,70.198018609237
3.812240922611505,-0.9956862696611541,6.4463656069946556,92.77205339989061,14,B0047,70.198018609237
3.7569756703743264,-0.995524884342281,7.419441978965695,87.71107938361479,14,B0047,70.198018609237
3.7055890336371653,-0.9953009334630969,7.949211400275822,82.65405856563974,14,B0047,70.198018609237
3.660745509999093,-0.9953436085104623,7.127168073488253,77.59701535537745,14,B0047,70.198018609237
3.61159882610908,-0.9954996269681118,6.817541451184565,72.53646760881043,14,B0047,70.198018609237
3.5787486080534037,-0.9953291090437693,7.333290469265738,67.47631867527781,14,B0047,70.198018609237
3.5515793239639897,-0.9949705294075429,7.789887802662135,62.418305558524004,14,B0047,70.198018609237
3.526678636878049,-0.9950574703487158,8.212450398507105,57.36334552052666,14,B0047,70.198018609237
3.4954268485857196,-0.9948081177763409,7.205856828603028,52.30743517724297,14,B0047,70.198018609237
3.457032206058731,-0.9951696150936085,7.307708445034658,47.251480891482665,14,B0047,70.198018609237
3.433929402312061,-0.9949568633736057,7.980233354566814,42.19620303185298,14,B0047,70.198018609237
3.412125415675431,-0.9944974002578468,8.53592067394398,37.14063453386238,14,B0047,70.198018609237
3.3870185969691637,-0.9949733471651739,9.068790290615935,32.06209016436688,14,B0047,70.198018609237
3.3449323824260815,-0.994952782607729,8.19228918804199,26.94896778268691,14,B0047,70.198018609237
3.281945620432249,-0.9953447505571897,8.441206237353473,21.826361944477053,14,B0047,70.198018609237
3.227649205158988,-0.995497900774865,9.189238168389604,16.83808231945386,14,B0047,70.198018609237
3.1589521951844497,-0.9954184413629528,9.9168884176351,11.983107754118542,14,B0047,70.198018609237
3.0539443871391407,-0.995282232006701,10.653386446601127,7.131045567971658,14,B0047,70.198018609237
2.860215994921655,-0.9948663696321997,10.28071649837989,2.285518289429092,14,B0047,70.198018609237
3.9338720708317454,-0.9102403212712601,5.709549125961586,97.78237625521267,1,B0048,82.81230560292023
3.809720550586175,-0.9966271192223881,6.401721624157717,92.75349582725524,1,B0048,82.81230560292023
3.764702807585356,-0.9968530498310123,7.550120453772143,87.71865802446924,1,B0048,82.81230560292023
3.7198687063838425,-0.9966835572590583,8.180165334917906,82.6847502621939,1,B0048,82.81230560292023
3.672564160785982,-0.9964895735791436,7.078115119922741,77.64981038170035,1,B0048,82.81230560292023
3.6169259080813796,-0.9967784059539093,6.710341579641231,72.61543485675536,1,B0048,82.81230560292023
3.5867237156758986,-0.9966963074288882,7.461931849763397,67.57842035861951,1,B0048,82.81230560292023
3.561419695577768,-0.9964980722784257,7.989429719909482,62.541288285277126,1,B0048,82.81230560292023
3.5342340260502594,-0.996804889227273,7.550426058673944,57.504922651101325,1,B0048,82.81230560292023
3.488284466626092,-0.9968554118706833,6.5185477822550695,52.464600503029985,1,B0048,82.81230560292023
3.4665828379669947,-0.9965358910090556,7.630799384589436,47.423724750518964,1,B0048,82.81230560292023
3.450467658898734,-0.9971942237524887,8.324658233045513,42.37632714835155,1,B0048,82.81230560292023
3.4305870965529452,-0.9969693465790621,8.562593856104563,37.32740088686834,1,B0048,82.81230560292023
3.3826972808196927,-0.9965337503006506,7.076052854930342,32.283138296317055,1,B0048,82.81230560292023
3.3453527097878704,-0.9959793943283656,8.148068321046567,27.235483556492596,1,B0048,82.81230560292023
3.31310352681965,-0.9967365341034812,8.907446159221792,22.14682291188672,1,B0048,82.81230560292023
3.2668604918222037,-0.9969666339388747,9.38647313287969,17.053102341849545,1,B0048,82.81230560292023
3.1691207572719478,-0.9968718311191168,7.957867983841148,12.067390689952674,1,B0048,82.81230560292023
3.043635115204333,-0.9963847778790801,9.134640653023908,7.190511186041618,1,B0048,82.81230560292023
2.8534539380503294,-0.9962818952237995,10.259786449539567,2.3239817805620673,1,B0048,82.81230560292023
3.9068462852050905,-0.9022279489376139,6.314552164505885,97.79228546302791,2,B0048,75.29763083753215
3.8001231522007224,-0.9965764729836719,7.443340045124391,92.71279189865729,2,B0048,75.29763083753215
3.7361602017554896,-0.9966695924568449,6.680160031138896,87.627716821736,2,B0048,75.29763083753215
3.6778390956080473,-0.9967532465712006,6.987937401073979,82.55259772449688,2,B0048,75.29763083753215
3.641455279475978,-0.9969434018078027,7.416528689517632,77.47731194685043,2,B0048,75.29763083753215
3.6105106335633828,-0.9963060539606806,7.763801818710043,72.40109809713772,2,B0048,75.29763083753215
3.580395343368255,-0.9970953138444975,7.42380500896929,67.32267384559589,2,B0048,75.29763083753215
3.539403751231226,-0.9967156812663871,6.744083809867293,62.243626440827725,2,B0048,75.29763083753215
3.515100977493997,-0.9972679844894008,7.494392663863912,57.17022406226976,2,B0048,75.29763083753215
3.496100191081143,-0.9967012156564936,8.000327452957604,52.08551087083635,2,B0048,75.29763083753215
3.4772480121535656,-0.9965861859363963,8.34129214817605,47.008553068869894,2,B0048,75.29763083753215
3.4426792946683116,-0.9965976096337802,7.105700901127837,41.93214647097988,2,B0048,75.29763083753215
3.4114162296798165,-0.9963948425589652,7.854091652299244,36.857147756360035,2,B0048,75.29763083753215
3.3872068707068883,-0.9958669281499167,8.443346940106743,31.781315546325988,2,B0048,75.29763083753215
3.358392790242493,-0.9970975723512225,8.958684908777988,26.795341892324597,2,B0048,75.29763083753215
3.3133918357544596,-0.9970669382267869,8.169611820088852,21.894910785615505,2,B0048,75.29763083753215
3.2428634405216257,-0.9966123213671649,8.413953558048568,16.995239767935093,2,B0048,75.29763083753215
3.173401526869101,-0.997271433053738,9.181315236413136,12.104092455163649,2,B0048,75.29763083753215
3.0670510784516836,-0.9966156515689464,9.87024799256422,7.213876063736365,2,B0048,75.29763083753215
2.8691251905857724,-0.996796056805635,10.352509282735578,2.3227022932981836,2,B0048,75.29763083753215
3.919777068216777,-0.9021619723938499,5.527223507757461,97.77961725428084,3,B0048,74.85821725776401
3.791987097268183,-0.9963017202751859,6.010171976696688,92.67357257293413,3,B0048,74.85821725776401
3.7339961542772966,-0.9970914462192133,7.090272370188715,87.55423341050805,3,B0048,74.85821725776401
3.687785926513775,-0.9971027647401337,7.594254153217075,82.43425329173867,3,B0048,74.85821725776401
3.650213223022614,-0.9969800469533099,7.8721744429312235,77.31497434345822,3,B0048,74.85821725776401
3.607293543974186,-0.9967686457308457,6.26979652758519,72.20092159796584,3,B0048,74.85821725776401
3.5626464244382268,-0.9966561887034115,6.574105212362414,67.09076440029393,3,B0048,74.85821725776401
3.5383361711741124,-0.9968336622089472,7.2716618473818775,61.975606816832794,3,B0048,74.85821725776401
3.5179735434447976,-0.9964997105950925,7.7999188353656805,56.86224596577146,3,B0048,74.85821725776401
3.4981663116458357,-0.9971166255317663,8.186229004341714,51.75166842499654,3,B0048,74.85821725776401
3.4627698313252315,-0.9971787698971468,6.434871854804856,46.63358324209677,3,B0048,74.85821725776401
3.427180796939959,-0.9970883664544493,7.151125513230457,41.638158448996286,3,B0048,74.85821725776401
3.4070612370071807,-0.9963780106077851,7.884852560236942,36.770009347857574,3,B0048,74.85821725776401
3.3852050498203354,-0.9969916458691281,8.452757347626193,31.88953685446546,3,B0048,74.85821725776401
3.356771853421511,-0.9973252963330502,8.933358160224326,26.97224981723379,3,B0048,74.85821725776401
3.301040446302661,-0.9974452259979296,7.315543867713873,22.039272607326517,3,B0048,74.85821725776401
3.2274962589163065,-0.9966859782823821,8.03907910889344,17.11225172411883,3,B0048,74.85821725776401
3.159979376773932,-0.9969332451986922,8.951130348674226,12.18789673345864,3,B0048,74.85821725776401
3.055279779406102,-0.9972834903306292,9.720695598564532,7.267009947173923,3,B0048,74.85821725776401
2.8556684734197706,-0.9969498436359189,10.55840550466272,2.340021077049346,3,B0048,74.85821725776401
3.9097138000508176,-0.9023653849498781,5.396700864134855,97.7401776278258,4,B0048,73.82652804543437
3.7963742875855537,-0.9969575397446546,6.758633313527117,92.5442621970275,4,B0048,73.82652804543437
3.7386600048162455,-0.9966073761902268,7.610992535858758,87.34166271354533,4,B0048,73.82652804543437
3.6903126510321997,-0.9970360932243846,7.839355801520971,82.14201770808576,4,B0048,73.82652804543437
3.636796804257888,-0.9965393275281681,5.861927327826698,77.06508777346775,4,B0048,73.82652804543437
3.5934069404229163,-0.997109275392184,6.528888454550625,72.10869480444603,4,B0048,73.82652804543437
3.567457234999524,-0.9972673295452713,7.1682400698999,67.15409240716926,4,B0048,73.82652804543437
